wilayah,kategori_kendaraan,tahun,jumlah_kendaraan,lag_1,lag_2,growth,tipe
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,0.0,0.0,historis
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2021,733791.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,733791.0,733791.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,733791.0,0.006621776500393164,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2022,738650.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,738650.0,738650.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,738650.0,0.022857916469234414,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2023,755534.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,755534.0,755534.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,755534.0,0.008450976395503048,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2024,761919.0,761919.0,761919.0,0.0,historis
KABUPATEN KARAWANG,1,2026,761919.0,761919.0,761919.0,0.0,prediksi
KABUPATEN KARAWANG,1,2027,761919.0,761919.0,761919.0,0.0,prediksi
KABUPATEN KARAWANG,1,2028,761919.0,761919.0,761919.0,0.0,prediksi
KABUPATEN KARAWANG,1,2029,761919.0,761919.0,761919.0,0.0,prediksi
KABUPATEN KARAWANG,1,2030,761919.0,761919.0,761919.0,0.0,prediksi
KABUPATEN KARAWANG,2,2021,1375.0,0.0,0.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,0.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2021,1375.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1375.0,1375.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1375.0,0.005090909090909091,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2022,1382.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1382.0,1382.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1382.0,0.016642547033285094,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2023,1405.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1405.0,1405.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1405.0,0.025622775800711744,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2024,1441.0,1441.0,1441.0,0.0,historis
KABUPATEN KARAWANG,2,2026,1390.0,1441.0,1441.0,0.0,prediksi
KABUPATEN KARAWANG,2,2027,1390.0,1390.0,1441.0,-0.0356,prediksi
KABUPATEN KARAWANG,2,2028,1390.0,1390.0,1390.0,0.0,prediksi
KABUPATEN KARAWANG,2,2029,1390.0,1390.0,1390.0,0.0,prediksi
KABUPATEN KARAWANG,2,2030,1390.0,1390.0,1390.0,0.0,prediksi
KABUPATEN KARAWANG,3,2021,29151.0,0.0,0.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,0.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2021,29151.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,29151.0,29151.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,29151.0,0.031388288566429966,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2022,30066.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30066.0,30066.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30066.0,0.02278321027073771,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2023,30751.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30751.0,30751.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30751.0,-0.0033494845696074925,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2024,30648.0,30648.0,30648.0,0.0,historis
KABUPATEN KARAWANG,3,2026,30648.0,30648.0,30648.0,0.0,prediksi
KABUPATEN KARAWANG,3,2027,30648.0,30648.0,30648.0,0.0,prediksi
KABUPATEN KARAWANG,3,2028,30648.0,30648.0,30648.0,0.0,prediksi
KABUPATEN KARAWANG,3,2029,30648.0,30648.0,30648.0,0.0,prediksi
KABUPATEN KARAWANG,3,2030,30648.0,30648.0,30648.0,0.0,prediksi
KABUPATEN KUNINGAN,0,2021,26843.0,0.0,0.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,0.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2021,26843.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,26843.0,26843.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,26843.0,0.05196885594009611,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2022,28238.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,28238.0,28238.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,28238.0,0.045576882215454355,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2023,29525.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,29525.0,29525.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,29525.0,0.021778154106689245,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2024,30168.0,30168.0,30168.0,0.0,historis
KABUPATEN KUNINGAN,0,2026,30430.0,30168.0,30168.0,0.0,prediksi
KABUPATEN KUNINGAN,0,2027,30430.0,30430.0,30168.0,0.0087,prediksi
KABUPATEN KUNINGAN,0,2028,30430.0,30430.0,30430.0,0.0,prediksi
KABUPATEN KUNINGAN,0,2029,30430.0,30430.0,30430.0,0.0,prediksi
KABUPATEN KUNINGAN,0,2030,30430.0,30430.0,30430.0,0.0,prediksi
KABUPATEN KUNINGAN,1,2021,303618.0,0.0,0.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,0.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2021,303618.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,303618.0,303618.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,303618.0,0.011804306727532623,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2022,307202.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,307202.0,307202.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,307202.0,0.019941276423981615,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2023,313328.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313328.0,313328.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313328.0,0.001914926211509983,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2024,313928.0,313928.0,313928.0,0.0,historis
KABUPATEN KUNINGAN,1,2026,320873.0,313928.0,313928.0,0.0,prediksi
KABUPATEN KUNINGAN,1,2027,320873.0,320873.0,313928.0,0.0221,prediksi
KABUPATEN KUNINGAN,1,2028,320873.0,320873.0,320873.0,0.0,prediksi
KABUPATEN KUNINGAN,1,2029,320873.0,320873.0,320873.0,0.0,prediksi
KABUPATEN KUNINGAN,1,2030,320873.0,320873.0,320873.0,0.0,prediksi
KABUPATEN KUNINGAN,2,2021,750.0,0.0,0.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,0.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2021,750.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,750.0,750.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,750.0,-0.20133333333333334,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2022,599.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,599.0,599.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,599.0,-0.05008347245409015,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2023,569.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,569.0,569.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,569.0,-0.0017574692442882249,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2024,568.0,568.0,568.0,0.0,historis
KABUPATEN KUNINGAN,2,2026,508.0,568.0,568.0,0.0,prediksi
KABUPATEN KUNINGAN,2,2027,508.0,508.0,568.0,-0.1054,prediksi
KABUPATEN KUNINGAN,2,2028,508.0,508.0,508.0,0.0,prediksi
KABUPATEN KUNINGAN,2,2029,508.0,508.0,508.0,0.0,prediksi
KABUPATEN KUNINGAN,2,2030,508.0,508.0,508.0,0.0,prediksi
KABUPATEN KUNINGAN,3,2021,8698.0,0.0,0.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,0.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2021,8698.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2022,8926.0,8698.0,8698.0,0.0,historis
KABUPATEN KUNINGAN,3,2022,8926.0,8926.0,8698.0,0.02621292251092205,historis
KABUPATEN KUNINGAN,3,2022,8926.0,8926.0,8926.0,0.0,historis
KABUPATEN KUNINGAN,3,2022,8926.0,8926.0,8926.0,0.0,historis
